event_date,event_timestamp,event_name,event_value_in_usd,user_id,user_pseudo_id,user_first_touch_timestamp,category,mobile_model_name,mobile_brand_name,operating_system,language,is_limited_ad_tracking,browser,browser_version,country,medium,name,traffic_source,platform,total_item_quantity,purchase_revenue_in_usd,refund_value_in_usd,shipping_value_in_usd,tax_value_in_usd,transaction_id,page_title,page_location,source,page_referrer,campaign
20201206,1607264182398543,user_engagement,,,10618490.4802171210,1607250711626059,desktop,Edge,Microsoft,Web,,No,Edge,86.0,Malaysia,cpc,<Other>,google,WEB,,,,,,,New | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/New,google,https://shop.googlemerchandisestore.com/Google+Redesign/New?,<Other>
20210106,1609904447061639,session_start,,,26422555.7199170911,1609904447061639,desktop,Edge,Microsoft,Windows,en,No,Edge,87.0,Spain,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/,,,
20210101,1609483903236828,page_view,,,4124604.0408794437,1609483706240554,desktop,Edge,Microsoft,Web,,No,Edge,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Google Online Store,https://googlemerchandisestore.com/,,,
20201218,1608258287583760,page_view,,,5886098.5277478802,1608258287583760,desktop,Edge,Microsoft,Windows,,No,Edge,<Other>,Thailand,cpc,<Other>,google,WEB,,,,,,,Google Online Store,https://googlemerchandisestore.com/,google,,<Other>
20201213,1607877144744448,session_start,,,7290697.7764834725,1607877144744448,desktop,Edge,Microsoft,Windows,zh,No,Edge,87.0,China,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/store.html,,,
20210107,1610022120100130,page_view,,,90176030.7292718206,1610022120100130,desktop,Edge,Microsoft,Web,de,No,Edge,87.0,(not set),cpc,<Other>,google,WEB,,,,,,,Google Campus Bike,https://shop.googlemerchandisestore.com/Google+Redesign/Accessories/Google+Campus+Bike,google,,<Other>
20201121,1605929959744125,page_view,,,5642919.5918338342,1605929959744125,desktop,Edge,Microsoft,Web,zh,No,Edge,87.0,Ireland,cpc,<Other>,google,WEB,,,,,,,Bags | Lifestyle | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Lifestyle/Bags,google,,<Other>
20201225,1608855987269848,page_view,,,7398374.6399317609,1608855913020685,desktop,Edge,Microsoft,Web,en-us,No,Edge,87.0,Russia,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/,,,
20201102,1604297981088978,page_view,,,7864765533.2822232968,1604297961723768,desktop,Edge,Microsoft,Windows,en-us,No,Edge,<Other>,Germany,cpc,<Other>,google,WEB,,,,,,,Notebooks | Stationery | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Stationery/Notebooks,shop.googlemerchandisestore.com,,(referral)
20201204,1607068266548143,page_view,,,67357054.9566811359,1607067937521491,desktop,Edge,Microsoft,Web,,No,Edge,87.0,Greece,cpc,<Other>,google,WEB,,,,,,,New | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/New,google,,<Other>
20201119,1605788093148750,user_engagement,,,5284418088.7325696525,1605787196644908,desktop,Edge,Microsoft,Windows,en-us,No,Edge,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Google Women's Puff Jacket Black,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Womens+Puff+Jacket+Black,,,
20201130,1606711329126931,page_view,,,40973122.6119874524,1606711318185917,desktop,Edge,Microsoft,Web,,No,Edge,86.0,United States,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/,,,
20201215,1608074122162726,page_view,,,7106926.1112623583,1608074122162726,desktop,Edge,Microsoft,Web,en-us,No,Edge,86.0,Ireland,cpc,<Other>,google,WEB,,,,,,,Drinkware | Lifestyle | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Lifestyle/Drinkware,google,,(organic)
20210124,1611517057787259,session_start,,,3209935.0290003491,1611517057787259,desktop,Edge,Microsoft,Web,en-us,No,Edge,86.0,United States,cpc,<Other>,google,WEB,,,,,,,Google Online Store,https://www.googlemerchandisestore.com/,,,
20201111,1605085532290677,scroll,,,5823061.9157756741,1605085204149405,desktop,Edge,Microsoft,Web,en,No,Edge,87.0,India,cpc,<Other>,google,WEB,,,,,,,Men's / Unisex | Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens,shop.googlemerchandisestore.com,,(referral)
20201225,1608855987269848,view_promotion,,,7398374.6399317609,1608855913020685,desktop,Edge,Microsoft,Web,en-us,No,Edge,87.0,Russia,cpc,<Other>,google,WEB,,,,,,(not set),Home,https://shop.googlemerchandisestore.com/,,,
20201206,1607264476053979,user_engagement,,,10618490.4802171210,1607250711626059,desktop,Edge,Microsoft,Web,,No,Edge,86.0,Malaysia,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/,google,,<Other>
20210125,1611537399635158,page_view,,,59652303.7334535516,1611536607744373,desktop,Edge,Microsoft,Web,,No,Edge,87.0,Belgium,cpc,<Other>,google,WEB,,,,,,,Google Cork Card Holder,https://shop.googlemerchandisestore.com/Google+Redesign/Accessories/Google+Cork+Card+Holder,,,
20210121,1611226860194953,user_engagement,,,6772322610.3568047292,1611226795188349,desktop,Edge,Microsoft,Web,en-gb,No,Edge,<Other>,South Korea,cpc,<Other>,google,WEB,,,,,,,Store search results,https://shop.googlemerchandisestore.com/asearch.html,shop.googlemerchandisestore.com,https://shop.googlemerchandisestore.com/?,(referral)
20210114,1610586814324840,page_view,,,8111335.5891046424,1610586669441075,desktop,Edge,Microsoft,Web,en-us,No,Edge,86.0,France,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/,,,
20210125,1611537765215707,page_view,,,59652303.7334535516,1611536607744373,desktop,Edge,Microsoft,Web,,No,Edge,87.0,Belgium,cpc,<Other>,google,WEB,,,,,,,Android Iconic Crew,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Android+Iconic+Crew,,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens?,
20201204,1607068361915722,page_view,,,67357054.9566811359,1607067937521491,desktop,Edge,Microsoft,Web,,No,Edge,87.0,Greece,cpc,<Other>,google,WEB,,,,,,,Shopping Cart,https://shop.googlemerchandisestore.com/basket.html,,https://shop.googlemerchandisestore.com/store.html?,
20201211,1607647650433396,view_item,,,89614760.0710580726,1607647110175616,desktop,Edge,Microsoft,Web,en-us,No,Edge,86.0,United States,cpc,<Other>,google,WEB,,,,,,(not set),Google Cotopaxi Shell,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Cotopaxi+Shell,,https://shop.googlemerchandisestore.com/Google+Redesign/eco+friendly?,
20210125,1611602249444572,begin_checkout,,,2569739.8101031899,1573969998648275,desktop,Edge,Microsoft,Web,en-us,No,Edge,87.0,Canada,cpc,<Other>,google,WEB,5,,,,,(not set),Checkout Your Information,https://shop.googlemerchandisestore.com/yourinfo.html,shop.googlemerchandisestore.com,https://shop.googlemerchandisestore.com/basket.html?,(referral)
20201204,1607067947160930,scroll,,,67357054.9566811359,1607067937521491,desktop,Edge,Microsoft,Web,,No,Edge,87.0,Greece,cpc,<Other>,google,WEB,,,,,,,Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel,google,,<Other>
20201110,1604995826646313,view_item,,,4455030.1201516669,1604995431151719,desktop,Edge,Microsoft,Windows,en-us,No,Edge,87.0,United States,cpc,<Other>,google,WEB,,,,,,(not set),Men's / Unisex | Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens,,,
20201106,1604688856068433,page_view,,,88055957.3839303833,1604688783619505,desktop,Edge,Microsoft,Web,en-us,No,Edge,86.0,France,cpc,<Other>,google,WEB,,,,,,,New | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/New,shop.googlemerchandisestore.com,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens?,(referral)
20201130,1606735748221060,view_item,,,11341074.5770059189,1606735110889754,desktop,Edge,Microsoft,Web,,No,Edge,87.0,Australia,cpc,<Other>,google,WEB,,,,,,(not set),Android Iconic Hat V.2 Black,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Android+Iconic+Hat+V2+Black,,,
20210125,1611602273272917,scroll,,,2569739.8101031899,1573969998648275,desktop,Edge,Microsoft,Web,en-us,No,Edge,87.0,Canada,cpc,<Other>,google,WEB,,,,,,,Payment Method,https://shop.googlemerchandisestore.com/payment.html,,https://shop.googlemerchandisestore.com/yourinfo.html?,
20210114,1610654787440211,page_view,,,81990151.0425016797,1610654787440211,desktop,Edge,Microsoft,Web,,No,Edge,87.0,Kuwait,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/,google,,<Other>
20201208,1607430766761530,first_visit,,,39035274.7791539169,1607430766761530,desktop,Edge,Microsoft,Web,en-us,No,Edge,87.0,Pakistan,cpc,<Other>,google,WEB,,,,,,,Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel,,,
20201204,1607067937521491,page_view,,,67357054.9566811359,1607067937521491,desktop,Edge,Microsoft,Web,,No,Edge,87.0,Greece,cpc,<Other>,google,WEB,,,,,,,Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel,google,,<Other>
20201118,1605733315806166,page_view,,,63065047.1528981701,1603403677546140,desktop,Edge,Microsoft,Web,en-us,No,Edge,86.0,Canada,cpc,<Other>,google,WEB,,,,,,,Store search results,https://shop.googlemerchandisestore.com/asearch.html,,https://shop.googlemerchandisestore.com/basket.html?,
20201125,1606337067292629,first_visit,,,8289299.2662347298,1606337067292629,desktop,Edge,Microsoft,Web,en,No,Edge,87.0,Australia,cpc,<Other>,google,WEB,,,,,,,Sale | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Clearance,,https://shop.googlemerchandisestore.com/Google+Redesign/Accessories?,
20210114,1610626948112634,add_to_cart,,,2135727.6007452382,1610626792045773,desktop,Edge,Microsoft,Web,en-us,No,Edge,86.0,United States,cpc,<Other>,google,WEB,,,,,,(not set),Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel,,https://shop.googlemerchandisestore.com/registersuccess.html?,
20201230,1609328436034604,user_engagement,,,2569739.8101031899,1573969998648275,desktop,Edge,Microsoft,Web,en-us,No,Edge,87.0,Canada,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/,<Other>,,(referral)
20210111,1610343174093293,scroll,,,5207148.0458631331,1610343101432066,desktop,Edge,Microsoft,Web,,No,Edge,<Other>,United States,cpc,<Other>,google,WEB,,,,,,,Google Cloud | Shop by Brand | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Shop+by+Brand/Google+Cloud,,,
20201130,1606735927038568,user_engagement,,,11341074.5770059189,1606735110889754,desktop,Edge,Microsoft,Web,,No,Edge,87.0,Australia,cpc,<Other>,google,WEB,,,,,,,Google Crew Socks,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Crew+Socks,,,
20201119,1605787772051858,view_item,,,5284418088.7325696525,1605787196644908,desktop,Edge,Microsoft,Windows,en-us,No,Edge,87.0,United States,cpc,<Other>,google,WEB,,,,,,(not set),YouTube Twill Sandwich Cap Black,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/YouTube+Twill+Cap+Sandwich+Black,,,
20210111,1610343315824991,page_view,,,5207148.0458631331,1610343101432066,desktop,Edge,Microsoft,Web,,No,Edge,<Other>,United States,cpc,<Other>,google,WEB,,,,,,,Campus Collection | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Campus+Collection,,,
